share,country,topic_id
0.029758562605277934,Unknown,0
0.018154594796930563,Unknown,1
0.01778027325472581,Unknown,2
0.016657308628111548,Unknown,3
0.01647014785700917,Unknown,4
0.014598540145985401,Unknown,5
0.013101253977166386,Unknown,6
0.01291409320606401,Unknown,7
0.011791128579449747,Unknown,8
0.011791128579449747,Unknown,9
0.01160396780834737,Unknown,10
0.01160396780834737,Unknown,11
0.011416807037244993,Unknown,12
0.011229646266142616,Unknown,13
0.01104248549504024,Unknown,14
0.010668163952835485,Unknown,15
0.010668163952835485,Unknown,16
0.010481003181733109,Unknown,17
0.010481003181733109,Unknown,18
0.010293842410630732,Unknown,19
0.010106681639528355,Unknown,20
0.010106681639528355,Unknown,21
0.010106681639528355,Unknown,22
0.009919520868425978,Unknown,23
0.009919520868425978,Unknown,24
0.009732360097323601,Unknown,25
0.009732360097323601,Unknown,26
0.008983717012914094,Unknown,27
0.008983717012914094,Unknown,28
0.008796556241811717,Unknown,29
0.00860939547070934,Unknown,30
0.00860939547070934,Unknown,31
0.00860939547070934,Unknown,32
0.00860939547070934,Unknown,33
0.00860939547070934,Unknown,34
0.008422234699606962,Unknown,35
0.008422234699606962,Unknown,36
0.008422234699606962,Unknown,37
0.008235073928504585,Unknown,38
0.008235073928504585,Unknown,39
0.008047913157402208,Unknown,40
0.008047913157402208,Unknown,41
0.008047913157402208,Unknown,42
0.008047913157402208,Unknown,43
0.007860752386299831,Unknown,44
0.007673591615197454,Unknown,45
0.007673591615197454,Unknown,46
0.007673591615197454,Unknown,47
0.007486430844095077,Unknown,48
0.007486430844095077,Unknown,49
0.007486430844095077,Unknown,50
0.007486430844095077,Unknown,51
0.0072992700729927005,Unknown,52
0.007112109301890324,Unknown,53
0.006924948530787947,Unknown,54
0.006924948530787947,Unknown,55
0.006924948530787947,Unknown,56
0.006924948530787947,Unknown,57
0.006924948530787947,Unknown,58
0.00673778775968557,Unknown,59
0.00673778775968557,Unknown,60
0.00673778775968557,Unknown,61
0.00673778775968557,Unknown,62
0.00673778775968557,Unknown,63
0.006550626988583193,Unknown,64
0.006550626988583193,Unknown,65
0.006550626988583193,Unknown,66
0.006363466217480816,Unknown,67
0.006363466217480816,Unknown,68
0.006176305446378439,Unknown,69
0.006176305446378439,Unknown,70
0.006176305446378439,Unknown,71
0.006176305446378439,Unknown,72
0.0059891446752760626,Unknown,73
0.0059891446752760626,Unknown,74
0.005801983904173685,Unknown,75
0.005801983904173685,Unknown,76
0.005801983904173685,Unknown,77
0.005801983904173685,Unknown,78
0.005801983904173685,Unknown,79
0.005614823133071308,Unknown,80
0.005614823133071308,Unknown,81
0.005427662361968931,Unknown,82
0.005427662361968931,Unknown,83
0.005427662361968931,Unknown,84
0.005427662361968931,Unknown,85
0.005427662361968931,Unknown,86
0.005240501590866554,Unknown,87
0.0050533408197641775,Unknown,88
0.0050533408197641775,Unknown,89
0.0050533408197641775,Unknown,90
0.0050533408197641775,Unknown,91
0.0050533408197641775,Unknown,92
0.0050533408197641775,Unknown,93
0.0050533408197641775,Unknown,94
0.004866180048661801,Unknown,95
0.004866180048661801,Unknown,96
0.004866180048661801,Unknown,97
0.004866180048661801,Unknown,98
0.004866180048661801,Unknown,99
0.004866180048661801,Unknown,100
0.004679019277559424,Unknown,101
0.004679019277559424,Unknown,102
0.004679019277559424,Unknown,103
0.004679019277559424,Unknown,104
0.004491858506457047,Unknown,105
0.004491858506457047,Unknown,106
0.004491858506457047,Unknown,107
0.004491858506457047,Unknown,108
0.00430469773535467,Unknown,109
0.00430469773535467,Unknown,110
0.00430469773535467,Unknown,111
0.00430469773535467,Unknown,112
0.00430469773535467,Unknown,113
0.00430469773535467,Unknown,114
0.00430469773535467,Unknown,115
0.004117536964252292,Unknown,116
0.004117536964252292,Unknown,117
0.004117536964252292,Unknown,118
0.004117536964252292,Unknown,119
0.004117536964252292,Unknown,120
0.004117536964252292,Unknown,121
0.004117536964252292,Unknown,122
0.0039303761931499155,Unknown,123
0.0039303761931499155,Unknown,124
0.0039303761931499155,Unknown,125
0.0039303761931499155,Unknown,126
0.0039303761931499155,Unknown,127
0.0039303761931499155,Unknown,128
0.0039303761931499155,Unknown,129
0.0037432154220475387,Unknown,130
0.0037432154220475387,Unknown,131
0.0037432154220475387,Unknown,132
0.0037432154220475387,Unknown,133
0.0037432154220475387,Unknown,134
0.0037432154220475387,Unknown,135
0.0037432154220475387,Unknown,136
0.0037432154220475387,Unknown,137
0.0037432154220475387,Unknown,138
0.0037432154220475387,Unknown,139
0.0037432154220475387,Unknown,140
