share,country,topic_id
0.02047082906857728,Unknown,0
0.019959058341862845,Unknown,1
0.016547253497099967,Unknown,2
0.016376663254861822,Unknown,3
0.014500170590242238,Unknown,4
0.014329580348004094,Unknown,5
0.01415899010576595,Unknown,6
0.013647219379051518,Unknown,7
0.013476629136813374,Unknown,8
0.012282497441146366,Unknown,9
0.01160013647219379,Unknown,10
0.011429546229955647,Unknown,11
0.010917775503241215,Unknown,12
0.010747185261003071,Unknown,13
0.01023541453428864,Unknown,14
0.010064824292050495,Unknown,15
0.009211873080859774,Unknown,16
0.009041282838621632,Unknown,17
0.009041282838621632,Unknown,18
0.008870692596383487,Unknown,19
0.008700102354145343,Unknown,20
0.008358921869669056,Unknown,21
0.008358921869669056,Unknown,22
0.008188331627430911,Unknown,23
0.008017741385192767,Unknown,24
0.007847151142954622,Unknown,25
0.007847151142954622,Unknown,26
0.007847151142954622,Unknown,27
0.007847151142954622,Unknown,28
0.007847151142954622,Unknown,29
0.007676560900716479,Unknown,30
0.007676560900716479,Unknown,31
0.007505970658478335,Unknown,32
0.007505970658478335,Unknown,33
0.0073353804162401915,Unknown,34
0.0073353804162401915,Unknown,35
0.0073353804162401915,Unknown,36
0.007164790174002047,Unknown,37
0.0069941999317639034,Unknown,38
0.006823609689525759,Unknown,39
0.006823609689525759,Unknown,40
0.006653019447287615,Unknown,41
0.006653019447287615,Unknown,42
0.006653019447287615,Unknown,43
0.006653019447287615,Unknown,44
0.006482429205049471,Unknown,45
0.006482429205049471,Unknown,46
0.006482429205049471,Unknown,47
0.006482429205049471,Unknown,48
0.006311838962811327,Unknown,49
0.006311838962811327,Unknown,50
0.006311838962811327,Unknown,51
0.006311838962811327,Unknown,52
0.006141248720573183,Unknown,53
0.006141248720573183,Unknown,54
0.006141248720573183,Unknown,55
0.005970658478335039,Unknown,56
0.005970658478335039,Unknown,57
0.005970658478335039,Unknown,58
0.005970658478335039,Unknown,59
0.005629477993858751,Unknown,60
0.005629477993858751,Unknown,61
0.005629477993858751,Unknown,62
0.005629477993858751,Unknown,63
0.005629477993858751,Unknown,64
0.005629477993858751,Unknown,65
0.005458887751620608,Unknown,66
0.005458887751620608,Unknown,67
0.005458887751620608,Unknown,68
0.005458887751620608,Unknown,69
0.005458887751620608,Unknown,70
0.005458887751620608,Unknown,71
0.005458887751620608,Unknown,72
0.005288297509382463,Unknown,73
0.005288297509382463,Unknown,74
0.005288297509382463,Unknown,75
0.005288297509382463,Unknown,76
0.005288297509382463,Unknown,77
0.005288297509382463,Unknown,78
0.005288297509382463,Unknown,79
0.00511770726714432,Unknown,80
0.00511770726714432,Unknown,81
0.00511770726714432,Unknown,82
0.00511770726714432,Unknown,83
0.004947117024906175,Unknown,84
0.004947117024906175,Unknown,85
0.004947117024906175,Unknown,86
0.004947117024906175,Unknown,87
0.004776526782668032,Unknown,88
0.004776526782668032,Unknown,89
0.004776526782668032,Unknown,90
0.004776526782668032,Unknown,91
0.004776526782668032,Unknown,92
0.004605936540429887,Unknown,93
0.004605936540429887,Unknown,94
0.004605936540429887,Unknown,95
0.004605936540429887,Unknown,96
0.004605936540429887,Unknown,97
0.004605936540429887,Unknown,98
0.004605936540429887,Unknown,99
0.004605936540429887,Unknown,100
0.004605936540429887,Unknown,101
0.004605936540429887,Unknown,102
0.004605936540429887,Unknown,103
0.004605936540429887,Unknown,104
0.004435346298191744,Unknown,105
0.004435346298191744,Unknown,106
0.004435346298191744,Unknown,107
0.004435346298191744,Unknown,108
0.004435346298191744,Unknown,109
0.004435346298191744,Unknown,110
0.004435346298191744,Unknown,111
0.004435346298191744,Unknown,112
0.004264756055953599,Unknown,113
0.004264756055953599,Unknown,114
0.004264756055953599,Unknown,115
0.004264756055953599,Unknown,116
0.004264756055953599,Unknown,117
0.004264756055953599,Unknown,118
0.004264756055953599,Unknown,119
0.004264756055953599,Unknown,120
0.004264756055953599,Unknown,121
0.0040941658137154556,Unknown,122
0.0040941658137154556,Unknown,123
0.0040941658137154556,Unknown,124
0.0040941658137154556,Unknown,125
0.0040941658137154556,Unknown,126
0.0040941658137154556,Unknown,127
0.0040941658137154556,Unknown,128
0.0040941658137154556,Unknown,129
0.0040941658137154556,Unknown,130
0.003923575571477311,Unknown,131
0.003923575571477311,Unknown,132
0.003923575571477311,Unknown,133
0.003923575571477311,Unknown,134
0.003923575571477311,Unknown,135
0.003923575571477311,Unknown,136
0.003923575571477311,Unknown,137
0.003923575571477311,Unknown,138
0.003923575571477311,Unknown,139
0.003923575571477311,Unknown,140
0.003923575571477311,Unknown,141
0.003923575571477311,Unknown,142
0.0037529853292391675,Unknown,143
0.0037529853292391675,Unknown,144
0.0037529853292391675,Unknown,145
0.0037529853292391675,Unknown,146
0.0037529853292391675,Unknown,147
0.0037529853292391675,Unknown,148
0.0037529853292391675,Unknown,149
0.0037529853292391675,Unknown,150
0.0037529853292391675,Unknown,151
0.0035823950870010235,Unknown,152
0.0035823950870010235,Unknown,153
0.0035823950870010235,Unknown,154
0.0035823950870010235,Unknown,155
0.0035823950870010235,Unknown,156
0.0035823950870010235,Unknown,157
0.0034118048447628795,Unknown,158
0.0034118048447628795,Unknown,159
0.0034118048447628795,Unknown,160
0.0034118048447628795,Unknown,161
0.0034118048447628795,Unknown,162
0.0034118048447628795,Unknown,163
