group,n,mean,ci_low,ci_high,ci_width,stderr
France,1,0.919775166070516,0.919775166070516,0.919775166070516,0.0,
Japan,2,7.563183057563556,3.25497287522604,11.871393239901073,8.616420364675033,4.3082101823375165
Spain,2,1.0827616640590525,0.9523809523809524,1.2131423757371524,0.2607614233562,0.1303807116781
UK,4,1.3612886108173388,0.6940280310991853,2.028549190535492,1.334521159436307,0.40659304216763964
